,croydon-lilydale,yarraville-seddon,eltham-research-montmorency,camberwell-glen iris,wanagaratta,east brunswick,flemington-kensington,murrumbeena-hughesdale,broadmeadows-roxburgh park,west brunswick,carlton-parkville,moe-newborough,glen waverley-mulgrave,mt eliza-mornington-mt martha,vermont-forest hill-burwood east,moonee ponds-ascot vale,fitzroy north-clifton hill,thomastown-lalor,nunawading-mitcham,chadstone-oakleigh,mentone-parkdale-mordialloc,seaford-carrum downs,gladstone park-tullamarine,hampton-beaumaris,newtown,albert park-middle park-west st kilda,doncaster east-donvale,sale-maffra,burwood-ashburton,keilor east-avondale heights,newport-spotswood,werribee-hoppers crossing,geelong-newcombe,ocean grove-barwon heads,bulleen-templestowe-doncaster,hastings-flinders,mill park-epping,narre warren-hampton park,belmont-grovedale,dromana-portsea,dandenong north-endeavour hills,herne hill-geelong west,ivanhoe-ivanhoe east,aspendale-chelsea-carrum,golden square-kangaroo flat,bundoora-greensborough-hurstbridge,collingwood-abbotsford,prahran-windsor,canterbury-surrey hills-mont albert,north melbourne-west melbourne,coburg-pascoe vale south,richmond-burnley,flora hill-bendigo east,wantirna-scoresby,wendouree-alfredton,oak park-glenroy-fawkner,pascoe vale-coburg north,fairfield-alphington,sebastopol-delacombe,st albans-deer park,heidelberg-heidelberg west,east st kilda,east hawthorn,mount clear-buninyong,northcote,sunbury,preston,springvale,cheltenham,port melbourne,warragul,carnegie,kew,keilor,traralgon,morwell,armadale,shepparton,frankston,castlemaine,echuca,balwyn,box hill,elsternwick,brighton east,east melbourne,mildura,ringwood,berwick,seymour,williamstown,sunshine,clayton,corio,toorak,bayswater,dandenong,wodonga,bentleigh,torquay,bendigo,melton,caulfield,noble park,south yarra,brunswick,benalla,essendon,hawthorn,st kilda,docklands,north bendigo,southbank,north geelong,rowville,warrnambool,elwood,hamilton,fitzroy,mount waverley,swan hill,carlton north,footscray,west footscray,whittlesea,blackburn,cranbourne,bairnsdale,thornbury,pakenham,lara,reservoir,malvern east,sydenham,portland,south melbourne,altona,malvern,horsham,ferntree gully,brighton,boronia,craigieburn
bairnsdale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thornbury,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,4.9861671111376555,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,2.3757400853288595,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,2.083930452634985,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,1.6671265070891426,5.548673748081503,-0.2586162554427477,-0.2586162554427477,2.051821863983953,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,5.315311655680235,-0.2586162554427477,4.75639246289867,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,2.0360636832953354,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,1.7721017256854406,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,1.5440164226269137,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477,-0.2586162554427477
pakenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lara,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,10.35846601580719,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,5.732869368854368,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075,-0.1141229459905075
reservoir,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,6.778016561672402,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,1.4219751896244779,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,2.5588506474707877,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,2.370560348990724,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,3.7576617540828465,5.537554215582515,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,2.9082243567494706,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,3.9061109509454606,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,2.4262107131055974,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713,-0.23630719953898713
malvern east,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,4.991215138806885,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,5.91451228791966,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,4.345511648100161,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,6.013269691528156,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,3.5829717872223696,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,1.9887381526090417,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,2.03509270060943,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313,-0.21228905446173313
sydenham,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,11.874636542100683,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903,-0.08362420100070903
portland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
south melbourne,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,2.122183227748618,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,2.112279152486697,-0.2286159508639109,2.0814700124068013,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,2.6457221954772385,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,2.684060084913193,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,1.1242068213023502,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,2.694250970925673,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,2.0612257548880963,4.00907115458791,-0.2286159508639109,8.871452090163569,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109,-0.2286159508639109
altona,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,10.213509103286244,3.1640724593339424,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,5.025318806994333,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943,-0.13144928835438943
